Age,Gender,Weight,Height,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration,Fat_Percentage,Water_Intake,Workout_Frequency,Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
26,1,61.1,1.59,190.0,149.0,56.0,1.18,8.0,4.2,6,3,24.0,6.0,0.6940298507462687,4.164179104477612,300.2,0,0,1,0
35,1,73.7,1.74,192.0,162.0,73.0,0.84,25.7,4.4,5,1,24.4,8.0,0.7478991596638656,5.983193277310924,370.4,0,1,0,0
38,1,89.7,1.77,187.0,151.0,66.0,0.78,21.5,3.4,3,1,28.7,6.0,0.7024793388429752,4.214876033057851,294.9,0,0,1,0
25,1,63.9,1.78,195.0,134.0,58.0,1.18,13.0,3.8,4,2,20.1,3.0,0.5547445255474452,1.6642335766423355,125.5,0,0,0,1
51,1,69.1,1.66,157.0,130.0,68.0,1.21,9.8,3.3,7,3,25.0,6.0,0.6966292134831461,4.179775280898877,349.5,0,0,1,0
27,1,59.2,1.64,182.0,152.0,61.0,1.07,11.6,4.6,5,3,22.0,8.0,0.7520661157024794,6.016528925619835,381.1,0,1,0,0
58,0,63.9,1.62,163.0,148.0,63.0,1.11,19.4,3.7,5,2,24.4,9.5,0.85,8.075,572.8,1,0,0,0
41,1,66.1,1.61,182.0,131.0,69.0,0.75,20.2,3.5,4,1,25.6,3.0,0.5486725663716814,1.646017699115044,81.6,0,0,0,1
57,0,53.2,1.68,172.0,147.0,73.0,0.89,26.2,4.2,2,0,18.9,8.0,0.7474747474747475,5.97979797979798,283.1,0,1,0,0
41,1,80.0,1.66,177.0,161.0,72.0,0.57,22.8,2.8,3,1,29.1,9.5,0.8476190476190476,8.052380952380952,367.2,1,0,0,0
49,1,65.6,1.6,168.0,123.0,67.0,0.26,31.3,3.6,3,0,25.7,3.0,0.5544554455445545,1.6633663366336635,28.4,0,0,0,1
50,0,50.4,1.57,164.0,130.0,66.0,0.87,30.8,2.6,3,0,20.6,7.0,0.6530612244897959,4.571428571428571,200.4,0,0,0,0
55,1,63.1,1.67,168.0,141.0,61.0,0.99,10.1,4.4,7,3,22.6,8.0,0.7476635514018691,5.981308411214953,373.6,0,1,0,0
51,0,80.3,1.64,169.0,121.0,61.0,0.78,28.6,4.0,4,1,30.0,3.0,0.5555555555555556,1.6666666666666667,104.4,0,0,0,1
28,1,62.9,1.57,190.0,170.0,60.0,0.92,19.8,3.3,5,1,25.7,9.5,0.8461538461538461,8.038461538461538,465.2,1,0,0,0
48,0,62.6,1.76,172.0,128.0,75.0,1.01,23.8,4.2,4,1,20.1,3.0,0.5463917525773195,1.6391752577319587,103.6,0,0,0,1
35,0,72.0,1.86,185.0,145.0,71.0,0.86,24.7,3.7,3,1,20.9,7.0,0.6491228070175439,4.543859649122807,281.4,0,0,0,0
40,1,83.6,1.78,185.0,134.0,71.0,0.64,21.9,4.1,3,1,26.5,3.0,0.5526315789473685,1.6578947368421053,88.7,0,0,0,1
39,0,69.8,1.61,179.0,136.0,55.0,1.1,18.1,3.7,6,3,27.0,7.0,0.6532258064516129,4.57258064516129,351.1,0,0,0,0
35,0,71.4,1.67,185.0,157.0,72.0,1.21,22.0,4.6,7,2,25.5,8.0,0.7522123893805309,6.017699115044247,519.9,0,1,0,0
57,1,76.8,1.83,167.0,128.0,80.0,0.35,21.4,3.5,3,0,22.8,3.0,0.5517241379310345,1.6551724137931034,44.5,0,0,0,1
58,1,66.5,1.56,161.0,133.0,68.0,0.26,25.7,3.4,2,0,27.2,6.0,0.6989247311827957,4.193548387096774,72.5,0,0,1,0
56,0,70.3,1.76,160.0,146.0,64.0,1.06,22.8,3.5,6,2,22.8,9.5,0.8541666666666666,8.114583333333332,604.7,1,0,0,0
37,1,48.5,1.54,177.0,144.0,68.0,0.84,22.3,3.3,5,1,20.6,6.0,0.6972477064220184,4.18348623853211,170.4,0,0,1,0
30,0,103.7,1.85,185.0,149.0,65.0,1.23,20.9,4.3,5,2,30.3,6.0,0.7,4.199999999999999,535.7,0,0,1,0
18,0,69.6,1.64,199.0,141.0,70.0,1.35,23.1,4.8,6,2,26.0,3.0,0.5503875968992248,1.6511627906976742,155.1,0,0,0,1
21,0,75.3,1.9,204.0,183.0,63.0,1.02,20.7,3.6,6,2,20.9,9.5,0.851063829787234,8.085106382978724,621.0,1,0,0,0
41,1,84.2,1.85,175.0,148.0,65.0,1.44,11.1,4.9,6,3,24.5,8.0,0.7545454545454545,6.036363636363636,719.45,0,1,0,0
53,1,67.2,1.67,166.0,149.0,56.0,0.93,19.1,2.9,7,2,24.1,9.5,0.8454545454545455,8.031818181818181,502.0,1,0,0,0
53,0,58.4,1.61,162.0,130.0,72.0,0.58,22.8,2.8,2,0,22.6,7.0,0.6444444444444445,4.511111111111111,152.8,0,0,0,0
19,0,72.0,1.7,201.0,137.0,58.0,1.18,18.4,4.4,6,3,24.9,3.0,0.5524475524475524,1.657342657342657,140.8,0,0,0,1
45,0,56.0,1.66,176.0,145.0,72.0,0.35,33.0,3.3,2,0,20.3,6.0,0.7019230769230769,4.211538461538462,82.5,0,0,1,0
43,1,73.9,1.64,179.0,149.0,60.0,1.48,8.0,4.8,6,3,27.5,8.0,0.7478991596638656,5.983193277310924,654.4,0,1,0,0
40,0,55.0,1.51,189.0,133.0,66.0,1.09,15.5,4.6,6,2,24.0,3.0,0.5447154471544715,1.6341463414634143,98.0,0,0,0,1
32,1,47.7,1.63,188.0,160.0,76.0,0.46,24.1,4.0,3,0,18.0,8.0,0.75,6.0,131.7,0,1,0,0
53,0,56.8,1.57,168.0,144.0,69.0,1.0,20.5,4.5,6,2,23.1,8.0,0.7575757575757576,6.0606060606060606,344.2,0,1,0,0
44,0,64.8,1.74,173.0,138.0,74.0,0.76,20.5,3.0,4,1,21.5,7.0,0.6464646464646465,4.525252525252526,222.9,0,0,0,0
23,0,57.0,1.78,205.0,182.0,55.0,0.97,9.1,2.9,7,3,18.0,9.5,0.8466666666666667,8.043333333333333,444.7,1,0,0,0
52,0,71.9,1.75,172.0,127.0,71.0,0.8,26.5,4.2,3,1,23.4,3.0,0.5544554455445545,1.6633663366336635,95.7,0,0,0,1
56,1,82.7,1.71,168.0,144.0,72.0,0.7,26.6,4.2,2,0,28.1,8.0,0.75,6.0,347.3,0,1,0,0
55,1,59.9,1.59,170.0,157.0,79.0,1.11,23.4,3.5,2,0,23.6,9.5,0.8571428571428571,8.142857142857142,541.4,1,0,0,0
52,1,77.6,1.7,172.0,143.0,76.0,1.03,23.4,3.7,5,1,26.8,6.0,0.6979166666666666,4.1875,334.7,0,0,1,0
53,1,74.4,1.76,173.0,138.0,74.0,0.8,24.4,3.2,4,1,24.0,7.0,0.6464646464646465,4.525252525252526,269.3,0,0,0,0
27,1,58.3,1.62,192.0,154.0,85.0,0.89,26.0,3.1,3,0,22.2,7.0,0.6448598130841121,4.5140186915887845,234.2,0,0,0,0
47,0,60.3,1.69,184.0,168.0,74.0,0.25,26.8,2.9,4,1,21.1,9.5,0.8545454545454545,8.118181818181817,122.4,1,0,0,0
58,1,52.3,1.67,154.0,130.0,75.0,0.64,15.4,3.5,4,1,18.9,6.0,0.6962025316455697,4.177215189873418,139.8,0,0,1,0
55,1,94.4,1.85,164.0,148.0,61.0,0.78,20.3,3.4,6,2,27.7,9.5,0.8446601941747572,8.024271844660193,590.8,1,0,0,0
46,1,83.9,1.77,183.0,145.0,75.0,0.41,23.5,2.9,2,0,26.9,7.0,0.6481481481481481,4.537037037037037,156.1,0,0,0,0
56,1,69.4,1.74,163.0,141.0,73.0,0.84,21.3,4.1,4,1,22.9,8.0,0.7555555555555555,6.044444444444444,352.4,0,1,0,0
21,0,41.0,1.51,202.0,163.0,71.0,0.67,14.6,3.2,4,1,18.0,6.0,0.7022900763358778,4.213740458015267,115.8,0,0,1,0
22,0,74.6,1.7,196.0,163.0,65.0,0.75,28.3,4.2,4,1,25.9,8.0,0.7480916030534351,5.984732824427481,334.8,0,1,0,0
21,0,56.5,1.66,201.0,166.0,60.0,1.03,17.4,4.6,4,2,20.4,8.0,0.75177304964539,6.01418439716312,350.0,0,1,0,0
53,1,68.0,1.66,165.0,116.0,56.0,1.2,14.2,4.6,5,2,24.6,3.0,0.5504587155963303,1.651376146788991,134.8,0,0,0,1
33,0,41.8,1.52,193.0,163.0,72.0,1.14,30.2,4.7,3,1,18.0,8.0,0.7520661157024794,6.016528925619835,286.7,0,1,0,0
42,0,60.2,1.57,179.0,139.0,65.0,0.84,26.6,3.2,5,1,24.4,7.0,0.6491228070175439,4.543859649122807,229.8,0,0,0,0
31,1,65.7,1.67,180.0,145.0,78.0,0.5,21.4,2.3,2,0,23.5,7.0,0.6568627450980392,4.598039215686274,151.0,0,0,0,0
28,1,57.8,1.79,188.0,155.0,79.0,0.42,30.9,3.6,3,0,18.0,6.0,0.6972477064220184,4.18348623853211,101.6,0,0,1,0
46,1,80.1,1.62,169.0,127.0,76.0,0.6,25.7,3.3,2,0,30.5,3.0,0.5483870967741935,1.6451612903225803,79.1,0,0,0,1
51,0,61.0,1.64,176.0,160.0,72.0,0.59,23.5,2.8,5,1,22.7,9.5,0.8461538461538461,8.038461538461538,289.3,1,0,0,0
39,1,79.3,1.86,175.0,150.0,75.0,0.67,23.9,3.8,4,1,23.0,8.0,0.75,6.0,318.8,0,1,0,0
31,0,71.2,1.65,188.0,158.0,71.0,0.9,23.2,4.4,5,2,26.1,8.0,0.7435897435897436,5.948717948717949,381.2,0,1,0,0
41,0,66.1,1.67,190.0,129.0,55.0,1.27,8.3,3.7,7,3,23.8,3.0,0.5481481481481482,1.6444444444444444,138.0,0,0,0,1
56,0,70.9,1.67,170.0,141.0,74.0,0.47,13.3,3.4,4,1,25.5,6.0,0.6979166666666666,4.1875,139.5,0,0,1,0
43,0,46.4,1.55,173.0,144.0,77.0,0.45,26.4,3.6,2,0,19.4,6.0,0.6979166666666666,4.1875,87.4,0,0,1,0
53,0,70.7,1.74,163.0,124.0,76.0,0.57,31.0,3.7,2,0,23.4,3.0,0.5517241379310345,1.6551724137931034,66.7,0,0,0,1
56,1,46.9,1.61,159.0,130.0,77.0,0.25,22.1,2.2,2,0,18.0,7.0,0.6463414634146342,4.524390243902439,53.0,0,0,0,0
33,0,64.8,1.68,188.0,149.0,58.0,1.09,22.6,4.1,7,3,23.0,6.0,0.7,4.199999999999999,296.7,0,0,1,0
55,0,88.6,1.72,163.0,130.0,55.0,1.02,18.3,3.9,7,3,29.8,6.0,0.6944444444444444,4.166666666666666,376.5,0,0,1,0
49,0,63.2,1.87,172.0,147.0,72.0,0.54,24.3,3.7,2,0,18.0,8.0,0.75,6.0,204.8,0,1,0,0
23,0,54.2,1.55,199.0,150.0,61.0,0.84,29.8,3.4,3,1,22.6,7.0,0.644927536231884,4.5144927536231885,205.5,0,0,0,0
51,0,56.2,1.77,169.0,130.0,57.0,0.89,22.3,3.2,7,2,18.0,7.0,0.6517857142857143,4.5625,228.2,0,0,0,0
25,1,75.0,1.77,196.0,144.0,80.0,0.63,25.1,3.9,3,0,24.0,3.0,0.5517241379310345,1.6551724137931034,78.2,0,0,0,1
47,0,67.6,1.62,173.0,142.0,67.0,0.74,27.7,3.7,5,1,25.9,6.0,0.7075471698113207,4.245283018867925,212.4,0,0,1,0
44,0,77.3,1.74,172.0,125.0,66.0,1.17,20.7,4.0,7,2,25.5,3.0,0.5566037735849056,1.669811320754717,151.0,0,0,0,1
24,0,73.4,1.84,189.0,157.0,60.0,1.23,16.9,5.0,6,3,21.6,8.0,0.751937984496124,6.015503875968992,543.1,0,1,0,0
44,0,46.3,1.6,176.0,161.0,72.0,0.99,23.3,3.7,5,2,18.0,9.5,0.8557692307692307,8.129807692307692,372.6,1,0,0,0
42,1,55.3,1.7,174.0,130.0,75.0,0.69,26.8,3.4,3,0,19.0,3.0,0.5555555555555556,1.6666666666666667,63.6,0,0,0,1
58,0,85.9,1.72,167.0,134.0,72.0,0.93,26.9,3.6,3,0,29.0,7.0,0.6526315789473685,4.568421052631579,365.0,0,0,0,0
32,0,82.7,1.73,182.0,130.0,67.0,1.01,18.6,3.8,5,3,27.5,3.0,0.5478260869565217,1.643478260869565,137.3,0,0,0,1
42,0,73.0,1.76,176.0,130.0,73.0,0.45,24.0,3.7,2,0,23.6,3.0,0.5533980582524272,1.6601941747572817,54.5,0,0,0,1
39,0,71.0,1.7,182.0,143.0,72.0,1.0,25.9,3.1,5,1,24.6,7.0,0.6454545454545455,4.5181818181818185,320.8,0,0,0,0
35,1,59.6,1.73,191.0,157.0,77.0,0.71,29.9,3.4,3,0,19.9,6.0,0.7017543859649122,4.2105263157894735,178.2,0,0,1,0
29,1,73.6,1.59,189.0,159.0,69.0,0.68,28.2,4.4,3,0,29.2,8.0,0.75,6.0,300.3,0,1,0,0
40,1,60.8,1.7,181.0,151.0,80.0,0.25,18.8,3.3,3,0,21.1,6.0,0.7029702970297029,4.217821782178218,64.1,0,0,1,0
56,0,68.6,1.63,167.0,137.0,82.0,0.56,27.0,2.7,3,0,25.7,7.0,0.6470588235294118,4.529411764705882,174.0,0,0,0,0
42,1,45.3,1.56,182.0,137.0,55.0,1.33,8.6,3.9,7,3,18.7,7.0,0.6456692913385826,4.519685039370079,272.3,0,0,0,0
27,1,61.8,1.63,195.0,153.0,75.0,0.5,22.4,2.7,3,0,23.3,7.0,0.65,4.55,140.6,0,0,0,0
47,1,84.5,1.71,182.0,156.0,77.0,1.06,19.0,4.8,5,1,29.0,8.0,0.7523809523809524,6.019047619047619,539.1,0,1,0,0
27,1,60.0,1.72,191.0,150.0,55.0,1.12,11.2,3.9,5,3,20.2,6.0,0.6985294117647058,4.191176470588236,281.6,0,0,1,0
51,1,65.1,1.55,178.0,143.0,63.0,1.23,12.2,3.9,5,3,27.0,6.0,0.6956521739130435,4.173913043478261,334.2,0,0,1,0
30,0,49.5,1.59,193.0,155.0,64.0,1.01,25.6,4.0,5,1,19.7,6.0,0.7054263565891473,4.232558139534884,211.6,0,0,1,0
46,1,62.6,1.75,175.0,140.0,73.0,0.75,21.8,2.9,2,0,20.4,7.0,0.6568627450980392,4.598039215686274,215.9,0,0,0,0
55,1,71.8,1.73,167.0,153.0,74.0,0.69,18.5,3.3,2,0,24.0,9.5,0.8494623655913979,8.06989247311828,399.8,1,0,0,0
58,1,87.2,1.77,167.0,118.0,59.0,0.93,14.6,4.0,6,2,27.9,3.0,0.5462962962962963,1.6388888888888888,132.9,0,0,0,1
26,0,75.3,1.82,190.0,130.0,55.0,1.38,16.1,4.8,6,3,22.8,3.0,0.5555555555555556,1.6666666666666667,173.2,0,0,0,1
30,0,79.6,1.73,191.0,150.0,75.0,0.45,24.7,2.4,3,0,26.5,7.0,0.646551724137931,4.525862068965518,162.1,0,0,0,0
54,1,76.7,1.64,165.0,132.0,72.0,0.83,16.8,2.9,7,2,28.6,7.0,0.6451612903225806,4.516129032258064,287.5,0,0,0,0
31,0,59.8,1.69,197.0,155.0,77.0,0.31,35.6,2.4,3,0,20.9,7.0,0.65,4.55,84.3,0,0,0,0
54,0,61.3,1.85,163.0,148.0,67.0,0.7,19.0,3.4,3,0,18.0,9.5,0.84375,8.015625,344.0,1,0,0,0
26,1,81.5,1.9,204.0,171.0,72.0,0.65,25.8,3.6,4,1,22.6,8.0,0.75,6.0,317.8,0,1,0,0
25,0,86.7,1.73,193.0,163.0,75.0,0.36,28.6,3.5,3,0,29.1,8.0,0.7457627118644068,5.966101694915254,186.2,0,1,0,0
56,1,62.4,1.73,157.0,124.0,62.0,0.79,18.4,3.2,5,2,20.7,7.0,0.6526315789473685,4.568421052631579,225.2,0,0,0,0
57,1,86.2,1.75,159.0,127.0,68.0,1.13,18.4,3.4,5,1,28.1,7.0,0.6483516483516484,4.538461538461538,442.1,0,0,0,0
20,1,65.0,1.68,196.0,178.0,77.0,0.51,25.5,2.8,2,0,22.9,9.5,0.8487394957983193,8.063025210084033,267.3,1,0,0,0
57,0,100.1,1.8,171.0,155.0,62.0,1.13,24.2,3.4,3,1,31.0,9.5,0.8532110091743119,8.105504587155963,719.45,1,0,0,0
50,1,104.6,1.78,163.0,122.0,72.0,0.56,21.2,3.3,2,0,33.0,3.0,0.5494505494505495,1.6483516483516485,96.6,0,0,0,1
49,1,82.8,1.72,173.0,156.0,59.0,1.29,17.1,3.6,6,2,28.1,9.5,0.8508771929824561,8.083333333333334,719.45,1,0,0,0
24,0,48.9,1.65,203.0,155.0,66.0,0.88,24.1,2.9,4,1,18.0,7.0,0.6496350364963503,4.547445255474452,195.7,0,0,0,0
36,1,42.0,1.53,198.0,164.0,62.0,1.27,14.0,3.8,7,3,18.0,8.0,0.75,6.0,320.0,0,1,0,0
51,0,74.5,1.75,168.0,140.0,75.0,0.64,23.5,3.8,2,0,24.2,6.0,0.6989247311827957,4.193548387096774,199.9,0,0,1,0
31,0,80.0,1.7,190.0,171.0,68.0,1.31,26.2,3.5,4,2,27.6,9.5,0.8442622950819673,8.02049180327869,719.45,1,0,0,0
36,1,67.1,1.61,178.0,144.0,64.0,0.58,20.1,3.8,3,0,26.0,6.0,0.7017543859649122,4.2105263157894735,163.9,0,0,1,0
43,0,51.8,1.57,175.0,138.0,69.0,0.81,30.4,3.0,3,1,21.1,7.0,0.6509433962264151,4.556603773584905,191.2,0,0,0,0
34,1,55.1,1.75,197.0,142.0,74.0,0.46,19.9,3.6,2,0,18.1,3.0,0.5528455284552846,1.6585365853658538,42.0,0,0,0,1
45,0,64.0,1.52,179.0,138.0,62.0,0.49,31.1,2.7,5,1,27.7,7.0,0.6495726495726496,4.547008547008547,142.6,0,0,0,0
36,0,91.9,1.71,190.0,172.0,67.0,0.64,22.8,2.9,3,1,31.4,9.5,0.8536585365853658,8.109756097560975,477.0,1,0,0,0
44,0,66.4,1.76,179.0,132.0,75.0,0.49,32.0,3.7,2,0,21.3,3.0,0.5480769230769231,1.6442307692307694,53.5,0,0,0,1
36,0,82.2,1.73,189.0,134.0,67.0,0.74,20.8,3.3,7,2,27.3,3.0,0.5491803278688525,1.6475409836065575,100.2,0,0,0,1
50,1,92.7,1.64,180.0,150.0,62.0,1.02,12.3,4.0,5,3,34.4,8.0,0.7457627118644068,5.966101694915254,564.1,0,1,0,0
24,1,56.2,1.56,194.0,149.0,65.0,0.25,21.8,2.6,3,0,23.2,7.0,0.6511627906976745,4.558139534883721,64.0,0,0,0,0
46,0,70.5,1.74,178.0,137.0,62.0,0.84,23.1,3.7,7,2,23.3,7.0,0.646551724137931,4.525862068965518,268.0,0,0,0,0
22,1,85.0,1.8,195.0,156.0,67.0,0.76,27.5,2.8,3,0,26.2,6.0,0.6953125,4.171875,269.5,0,0,1,0
47,1,60.2,1.62,163.0,138.0,65.0,1.27,15.8,4.6,5,2,22.9,8.0,0.7448979591836735,5.959183673469388,455.6,0,1,0,0
25,1,87.9,1.73,196.0,158.0,68.0,0.35,20.3,2.8,4,1,29.4,6.0,0.703125,4.21875,129.8,0,0,1,0
59,1,75.6,1.84,162.0,148.0,72.0,0.61,36.2,3.2,2,0,22.4,9.5,0.8444444444444444,8.022222222222222,370.0,1,0,0,0
29,1,70.1,1.71,191.0,159.0,85.0,0.84,20.5,3.1,3,1,23.9,6.0,0.6981132075471698,4.188679245283018,246.6,0,0,1,0
59,1,49.1,1.64,158.0,130.0,65.0,0.67,24.8,3.0,4,1,18.2,6.0,0.6989247311827957,4.193548387096774,138.0,0,0,1,0
30,1,73.4,1.78,191.0,136.0,70.0,0.62,18.4,3.6,3,1,23.1,3.0,0.5454545454545454,1.6363636363636362,74.5,0,0,0,1
43,0,51.5,1.61,179.0,147.0,72.0,0.64,24.5,3.1,3,1,20.0,6.0,0.7009345794392523,4.205607476635514,138.6,0,0,1,0
35,1,61.0,1.55,195.0,137.0,67.0,0.83,17.8,3.9,6,2,25.4,3.0,0.546875,1.640625,83.1,0,0,0,1
59,0,55.8,1.76,164.0,151.0,78.0,0.81,22.1,2.9,3,0,18.0,9.5,0.8488372093023255,8.063953488372093,364.5,1,0,0,0
37,0,75.0,1.64,186.0,153.0,77.0,0.77,32.6,3.7,3,0,27.9,6.0,0.6972477064220184,4.18348623853211,241.6,0,0,1,0
33,0,55.7,1.65,183.0,155.0,68.0,0.97,20.6,3.7,4,1,20.5,8.0,0.7565217391304347,6.052173913043478,327.0,0,1,0,0
54,1,81.4,1.62,161.0,148.0,70.0,0.7,16.4,3.0,3,1,31.1,9.5,0.8571428571428571,8.142857142857142,464.0,1,0,0,0
20,1,78.6,1.63,195.0,140.0,72.0,0.44,20.8,3.2,3,0,29.5,3.0,0.5528455284552846,1.6585365853658538,57.4,0,0,0,1
44,0,86.6,1.82,175.0,149.0,71.0,0.66,21.2,4.2,3,0,26.1,8.0,0.75,6.0,342.9,0,1,0,0
32,0,61.4,1.85,188.0,170.0,68.0,0.61,32.6,3.3,3,0,18.0,9.5,0.85,8.075,302.4,1,0,0,0
51,1,74.3,1.86,170.0,136.0,74.0,0.98,22.0,2.9,4,1,21.5,7.0,0.6458333333333334,4.520833333333334,329.2,0,0,0,0
39,1,65.3,1.79,177.0,143.0,81.0,0.52,26.8,2.4,2,0,20.4,7.0,0.6458333333333334,4.520833333333334,153.5,0,0,0,0
57,1,62.4,1.73,152.0,139.0,67.0,0.72,21.3,3.2,4,1,20.9,9.5,0.8470588235294118,8.047058823529412,361.5,1,0,0,0
40,0,71.6,1.54,178.0,162.0,70.0,0.96,22.0,3.8,5,1,30.3,9.5,0.8518518518518519,8.092592592592593,556.3,1,0,0,0
21,0,64.5,1.66,204.0,166.0,78.0,0.83,22.1,3.6,5,1,23.4,6.0,0.6984126984126984,4.19047619047619,224.3,0,0,1,0
58,1,76.8,1.9,160.0,133.0,71.0,0.66,14.7,3.1,7,2,21.4,6.0,0.6966292134831461,4.179775280898877,211.9,0,0,1,0
40,1,56.3,1.64,180.0,164.0,74.0,1.04,19.0,3.5,4,1,21.0,9.5,0.8490566037735849,8.066037735849058,472.3,1,0,0,0
26,0,73.4,1.83,186.0,157.0,71.0,1.16,24.1,4.5,4,1,21.9,8.0,0.7478260869565218,5.982608695652174,509.4,0,1,0,0
41,1,74.2,1.69,180.0,129.0,67.0,0.93,22.3,3.4,5,1,26.1,3.0,0.5486725663716814,1.646017699115044,113.6,0,0,0,1
38,1,37.8,1.45,184.0,166.0,62.0,1.07,15.7,3.2,5,2,18.0,9.5,0.8524590163934426,8.098360655737704,327.5,1,0,0,0
58,0,74.2,1.74,159.0,130.0,76.0,0.78,24.0,3.3,2,0,24.4,7.0,0.6506024096385542,4.554216867469879,263.6,0,0,0,0
33,0,83.9,1.81,192.0,156.0,72.0,0.93,19.3,3.7,3,1,25.7,6.0,0.7,4.199999999999999,327.7,0,0,1,0
42,0,50.5,1.68,184.0,150.0,70.0,0.76,27.5,3.9,3,0,18.0,6.0,0.7017543859649122,4.2105263157894735,161.6,0,0,1,0
43,0,59.6,1.8,188.0,150.0,81.0,0.49,32.6,3.0,3,0,18.3,7.0,0.6448598130841121,4.5140186915887845,131.8,0,0,0,0
26,1,54.5,1.51,189.0,163.0,82.0,0.25,27.4,3.2,2,0,23.8,8.0,0.7570093457943925,6.05607476635514,82.5,0,1,0,0
32,0,70.7,1.54,189.0,172.0,74.0,0.81,20.8,3.7,3,1,29.8,9.5,0.8521739130434782,8.095652173913043,463.6,1,0,0,0
56,1,83.3,1.7,158.0,137.0,73.0,0.82,15.2,4.3,5,2,28.8,8.0,0.7529411764705882,6.023529411764706,411.4,0,1,0,0
50,1,64.4,1.73,173.0,149.0,78.0,0.5,31.4,4.2,2,0,21.6,8.0,0.7473684210526316,5.978947368421053,192.5,0,1,0,0
18,1,97.7,1.82,204.0,185.0,76.0,0.92,14.4,3.2,3,0,29.6,9.5,0.8515625,8.08984375,719.45,1,0,0,0
22,0,69.1,1.74,188.0,158.0,65.0,0.88,15.9,4.1,6,2,22.7,8.0,0.7560975609756098,6.048780487804878,367.8,0,1,0,0
26,0,55.3,1.56,195.0,153.0,73.0,0.51,27.8,2.8,2,0,22.7,7.0,0.6557377049180327,4.590163934426229,129.5,0,0,0,0
23,1,70.6,1.7,196.0,176.0,65.0,1.2,15.4,4.1,6,2,24.4,9.5,0.8473282442748091,8.049618320610687,682.0,1,0,0,0
45,1,82.8,1.74,169.0,139.0,70.0,0.68,10.9,2.3,3,0,27.4,6.0,0.696969696969697,4.181818181818182,235.5,0,0,1,0
43,0,48.0,1.49,176.0,160.0,75.0,0.54,25.3,3.3,2,0,21.6,9.5,0.8415841584158416,7.995049504950495,207.2,1,0,0,0
45,1,62.9,1.68,185.0,149.0,64.0,0.64,19.3,3.4,3,1,22.4,6.0,0.7024793388429752,4.214876033057851,169.7,0,0,1,0
57,1,51.5,1.65,166.0,116.0,56.0,1.19,8.0,4.3,7,3,19.0,3.0,0.5454545454545454,1.6363636363636362,100.3,0,0,0,1
32,1,66.2,1.61,184.0,167.0,71.0,0.95,21.7,3.9,4,2,25.4,9.5,0.8495575221238938,8.070796460176991,507.6,1,0,0,0
23,1,83.0,1.73,195.0,160.0,76.0,0.64,16.2,3.0,5,1,27.7,6.0,0.7058823529411765,4.235294117647059,225.0,0,0,1,0
44,1,68.5,1.57,166.0,140.0,61.0,0.91,19.4,3.8,4,2,28.0,8.0,0.7523809523809524,6.019047619047619,375.2,0,1,0,0
55,1,54.9,1.72,160.0,121.0,74.0,0.86,19.9,3.5,3,1,18.5,3.0,0.5465116279069767,1.63953488372093,77.4,0,0,0,1
21,1,67.7,1.74,205.0,184.0,62.0,0.72,14.4,3.3,6,2,22.5,9.5,0.8531468531468531,8.104895104895105,395.1,1,0,0,0
28,1,92.7,1.79,197.0,156.0,62.0,0.92,20.7,3.9,4,2,29.0,6.0,0.6962962962962963,4.177777777777778,356.3,0,0,1,0
38,0,61.3,1.57,184.0,155.0,67.0,1.28,18.0,4.6,6,3,24.9,8.0,0.7521367521367521,6.017094017094017,472.1,0,1,0,0
47,0,56.5,1.53,175.0,143.0,70.0,0.46,31.1,2.9,3,0,24.1,6.0,0.6952380952380952,4.171428571428571,108.4,0,0,1,0
35,1,70.1,1.71,192.0,173.0,66.0,0.72,29.7,3.2,3,0,24.0,9.5,0.8492063492063492,8.067460317460318,407.2,1,0,0,0
52,1,71.4,1.65,170.0,135.0,72.0,0.72,25.9,3.3,3,0,26.2,7.0,0.6428571428571429,4.5,231.3,0,0,0,0
20,0,90.8,1.9,199.0,153.0,67.0,0.61,17.4,2.8,4,1,25.1,7.0,0.6515151515151515,4.5606060606060606,252.6,0,0,0,0
29,0,64.6,1.73,191.0,171.0,63.0,1.15,20.7,3.8,5,2,21.7,9.5,0.84375,8.015625,595.5,1,0,0,0
44,0,78.2,1.69,175.0,148.0,66.0,0.48,19.5,3.5,3,0,27.5,8.0,0.7522935779816514,6.018348623853211,225.9,0,1,0,0
47,1,53.0,1.66,172.0,127.0,72.0,0.66,24.1,3.4,3,1,19.2,3.0,0.55,1.65,57.7,0,0,0,1
38,0,71.1,1.56,190.0,157.0,79.0,0.58,22.4,3.4,5,1,29.3,6.0,0.7027027027027027,4.216216216216217,173.9,0,0,1,0
55,0,61.6,1.74,160.0,136.0,67.0,1.01,19.4,4.8,4,2,20.4,8.0,0.7419354838709677,5.935483870967742,369.3,0,1,0,0
38,1,73.2,1.67,179.0,148.0,74.0,0.78,20.7,3.3,2,0,26.2,6.0,0.7047619047619048,4.228571428571429,241.4,0,0,1,0
55,0,65.3,1.67,156.0,123.0,63.0,1.33,16.0,3.7,7,3,23.3,7.0,0.6451612903225806,4.516129032258064,392.2,0,0,0,0
